21617,,-0.91465
,,-0.91480
01:Graph01,,-0.91494
mm,,-0.91509
,,-0.91523
,,-0.91538
,,-0.91552
,,-0.91567
,,-0.91582
,,-0.91596
,,-0.91611
,,-0.91626
,,-0.91641
,,-0.91655
,,-0.91670
,,-0.91684
,,-0.91699
,,-0.91713
,,-0.91728
,,-0.91742
,,-0.91757
,,-0.91771
,,-0.91785
,,-0.91800
,,-0.91814
,,-0.91828
,,-0.91843
,,-0.91858
,,-0.91872
,,-0.91887
,,-0.91902
,,-0.91916
,,-0.91931
,,-0.91946
,,-0.91961
,,-0.91975
,,-0.91990
,,-0.92005
,,-0.92020
,,-0.92034
,,-0.92049
,,-0.92064
,,-0.92078
,,-0.92093
,,-0.92107
,,-0.92121
,,-0.92135
,,-0.92150
,,-0.92164
,,-0.92178
,,-0.92192
,,-0.92207
,,-0.92221
,,-0.92236
,,-0.92251
,,-0.92265
,,-0.92280
,,-0.92295
,,-0.92309
,,-0.92324
,,-0.92339
,,-0.92354
,,-0.92368
,,-0.92383
,,-0.92398
,,-0.92412
,,-0.92427
,,-0.92442
,,-0.92456
,,-0.92470
,,-0.92484
,,-0.92499
,,-0.92513
,,-0.92527
,,-0.92541
,,-0.92555
,,-0.92569
,,-0.92584
,,-0.92598
,,-0.92612
,,-0.92627
,,-0.92642
,,-0.92656
,,-0.92671
,,-0.92685
,,-0.92700
,,-0.92715
,,-0.92729
,,-0.92744
,,-0.92758
,,-0.92773
,,-0.92788
,,-0.92802
,,-0.92817
,,-0.92831
,,-0.92845
,,-0.92859
,,-0.92873
,,-0.92887
,,-0.92901
,,-0.92915
,,-0.92929
,,-0.92944
,,-0.92958
,,-0.92973
,,-0.92987
,,-0.93002
,,-0.93017
,,-0.93031
,,-0.93046
,,-0.93061
,,-0.93076
,,-0.93090
,,-0.93105
,,-0.93120
,,-0.93134
,,-0.93148
,,-0.93163
,,-0.93177
,,-0.93192
,,-0.93206
,,-0.93220
,,-0.93234
,,-0.93248
,,-0.93262
,,-0.93276
,,-0.93290
,,-0.93305
,,-0.93319
,,-0.93333
,,-0.93348
,,-0.93362
,,-0.93377
,,-0.93392
,,-0.93406
,,-0.93421
,,-0.93436
,,-0.93450
,,-0.93465
,,-0.93480
,,-0.93494
,,-0.93509
,,-0.93523
,,-0.93537
,,-0.93551
,,-0.93566
,,-0.93580
,,-0.93594
,,-0.93608
,,-0.93622
,,-0.93636
,,-0.93651
,,-0.93665
,,-0.93679
,,-0.93694
,,-0.93709
,,-0.93723
,,-0.93738
,,-0.93753
,,-0.93767
,,-0.93782
,,-0.93797
,,-0.93812
,,-0.93826
,,-0.93841
,,-0.93856
,,-0.93871
,,-0.93886
,,-0.93900
,,-0.93914
,,-0.93928
,,-0.93942
,,-0.93956
,,-0.93970
,,-0.93984
,,-0.93998
,,-0.94012
,,-0.94027
,,-0.94041
,,-0.94056
,,-0.94070
,,-0.94085
,,-0.94099
,,-0.94114
,,-0.94129
,,-0.94143
,,-0.94158
,,-0.94173
,,-0.94188
,,-0.94202
,,-0.94217
,,-0.94231
,,-0.94246
,,-0.94260
,,-0.94275
,,-0.94289
,,-0.94304
,,-0.94318
,,-0.94332
,,-0.94346
,,-0.94360
,,-0.94374
,,-0.94389
,,-0.94403
,,-0.94418
,,-0.94432
,,-0.94447
,,-0.94461
,,-0.94476
,,-0.94491
,,-0.94505
,,-0.94520
,,-0.94535
,,-0.94549
,,-0.94564
,,-0.94579
,,-0.94594
,,-0.94608
,,-0.94623
,,-0.94637
,,-0.94651
,,-0.94666
,,-0.94680
,,-0.94694
,,-0.94708
,,-0.94722
,,-0.94736
,,-0.94751
,,-0.94766
,,-0.94780
,,-0.94795
,,-0.94809
,,-0.94824
,,-0.94839
,,-0.94854
,,-0.94868
,,-0.94883
,,-0.94897
,,-0.94912
,,-0.94927
,,-0.94942
,,-0.94956
,,-0.94971
,,-0.94985
,,-0.95000
,,-0.95014
,,-0.95028
,,-0.95042
,,-0.95056
,,-0.95070
,,-0.95084
,,-0.95098
,,-0.95112
,,-0.95126
,,-0.95141
,,-0.95155
,,-0.95170
,,-0.95184
,,-0.95199
,,-0.95213
,,-0.95228
,,-0.95243
,,-0.95257
,,-0.95272
,,-0.95286
,,-0.95301
,,-0.95316
,,-0.95330
,,-0.95345
,,-0.95359
,,-0.95374
,,-0.95388
,,-0.95402
,,-0.95416
,,-0.95430
,,-0.95444
,,-0.95458
,,-0.95472
,,-0.95486
,,-0.95501
,,-0.95515
,,-0.95529
,,-0.95544
,,-0.95558
,,-0.95573
,,-0.95587
,,-0.95602
,,-0.95616
,,-0.95631
,,-0.95646
,,-0.95660
,,-0.95675
,,-0.95689
,,-0.95704
,,-0.95718
,,-0.95733
,,-0.95747
,,-0.95761
,,-0.95775
,,-0.95789
,,-0.95803
,,-0.95818
,,-0.95832
,,-0.95846
,,-0.95860
,,-0.95875
,,-0.95890
,,-0.95904
,,-0.95919
,,-0.95934
,,-0.95948
,,-0.95963
,,-0.95977
,,-0.95992
,,-0.96007
,,-0.96021
,,-0.96036
,,-0.96050
,,-0.96065
,,-0.96079
,,-0.96093
,,-0.96108
,,-0.96122
,,-0.96136
,,-0.96150
,,-0.96164
,,-0.96178
,,-0.96192
,,-0.96206
,,-0.96221
,,-0.96235
,,-0.96250
,,-0.96265
,,-0.96279
,,-0.96294
,,-0.96309
,,-0.96323
,,-0.96338
,,-0.96353
,,-0.96368
,,-0.96383
,,-0.96397
,,-0.96412
,,-0.96426
,,-0.96441
,,-0.96455
,,-0.96469
,,-0.96484
,,-0.96497
,,-0.96511
,,-0.96525
,,-0.96539
,,-0.96553
,,-0.96568
,,-0.96582
,,-0.96597
,,-0.96611
,,-0.96626
,,-0.96641
,,-0.96655
,,-0.96670
,,-0.96684
,,-0.96699
,,-0.96714
,,-0.96728
,,-0.96743
,,-0.96758
,,-0.96772
,,-0.96787
,,-0.96801
,,-0.96816
,,-0.96830
,,-0.96844
,,-0.96859
,,-0.96873
,,-0.96887
,,-0.96901
,,-0.96915
,,-0.96930
,,-0.96944
,,-0.96959
,,-0.96973
,,-0.96988
,,-0.97003
,,-0.97017
,,-0.97032
,,-0.97047
,,-0.97062
,,-0.97076
,,-0.97091
,,-0.97106
,,-0.97121
,,-0.97135
,,-0.97150
,,-0.97164
,,-0.97179
,,-0.97193
,,-0.97207
,,-0.97221
,,-0.97236
,,-0.97250
,,-0.97264
,,-0.97279
,,-0.97293
,,-0.97307
,,-0.97322
,,-0.97336
,,-0.97351
,,-0.97365
,,-0.97380
,,-0.97395
,,-0.97410
,,-0.97424
,,-0.97439
,,-0.97454
,,-0.97468
,,-0.97483
,,-0.97497
,,-0.97512
,,-0.97526
,,-0.97540
,,-0.97554
,,-0.97569
,,-0.97582
,,-0.97596
,,-0.97610
,,-0.97624
,,-0.97639
,,-0.97653
,,-0.97667
,,-0.97681
,,-0.97696
,,-0.97710
,,-0.97725
,,-0.97739
,,-0.97754
,,-0.97769
,,-0.97784
,,-0.97798
,,-0.97813
,,-0.97827
,,-0.97842
,,-0.97857
,,-0.97871
,,-0.97885
,,-0.97900
,,-0.97914
,,-0.97928
,,-0.97943
,,-0.97957
,,-0.97971
,,-0.97985
,,-0.97999
,,-0.98013
,,-0.98028
,,-0.98042
,,-0.98056
,,-0.98071
,,-0.98086
,,-0.98101
,,-0.98115
,,-0.98130
,,-0.98145
,,-0.98159
,,-0.98174
,,-0.98188
,,-0.98203
,,-0.98218
,,-0.98233
,,-0.98247
,,-0.98261
,,-0.98276
,,-0.98290
,,-0.98304
,,-0.98318
,,-0.98332
,,-0.98346
,,-0.98360
,,-0.98374
,,-0.98389
,,-0.98403
,,-0.98417
,,-0.98432
,,-0.98447
,,-0.98461
,,-0.98476
,,-0.98490
,,-0.98505
,,-0.98520
,,-0.98534
,,-0.98549
,,-0.98564
,,-0.98579
,,-0.98593
,,-0.98607
,,-0.98622
,,-0.98636
,,-0.98650
,,-0.98664
,,-0.98678
,,-0.98692
,,-0.98706
,,-0.98721
,,-0.98735
,,-0.98749
,,-0.98763
,,-0.98778
,,-0.98792
,,-0.98807
,,-0.98822
,,-0.98836
,,-0.98851
,,-0.98866
,,-0.98881
,,-0.98895
,,-0.98910
,,-0.98925
,,-0.98939
,,-0.98954
,,-0.98968
,,-0.98983
,,-0.98997
,,-0.99011
,,-0.99025
,,-0.99039
,,-0.99053
,,-0.99067
,,-0.99081
,,-0.99095
,,-0.99110
,,-0.99124
,,-0.99139
,,-0.99153
,,-0.99168
,,-0.99183
,,-0.99197
,,-0.99212
,,-0.99227
,,-0.99242
,,-0.99256
,,-0.99271
,,-0.99286
,,-0.99300
,,-0.99315
,,-0.99329
,,-0.99344
,,-0.99358
,,-0.99373
,,-0.99387
,,-0.99401
,,-0.99415
,,-0.99429
,,-0.99444
